Creek,Position,Species,yDistance,xDistance,Height,Diameter,Mature,Height.Diameter
a,Pointbar,ST,50,30,19.5,1.35,0,14.44444444
a,Pointbar,ST,50,30,30,1.34,0,22.3880597
a,Pointbar,ST,50,30,36.5,1.33,1,27.44360902
a,Pointbar,ST,50,30,21,1.32,0,15.90909091
a,Pointbar,ST,50,30,24.5,1.29,0,18.99224806
a,Pointbar,CD,100,0,65.5,6.03,0,10.86235489
a,Pointbar,ST,100,0,65.5,3.37,0,19.43620178
a,Pointbar,ST,100,0,33,3.19,0,10.34482759
a,Pointbar,ST,100,0,65,3.18,1,20.44025157
a,Pointbar,ST,100,0,43,3.17,0,13.56466877
a,Pointbar,ST,100,0,80.5,3.09,1,26.05177994
a,Pointbar,ST,100,0,29.5,2.92,0,10.10273973
a,Pointbar,ST,100,0,61.5,2.89,1,21.28027682
a,Pointbar,ST,100,0,32.5,2.89,0,11.24567474
a,Pointbar,ST,100,0,31,2.86,0,10.83916084
a,Pointbar,ST,100,0,57.5,2.83,0,20.3180212
a,Pointbar,ST,100,0,59,2.82,0,20.92198582
a,Pointbar,ST,100,0,63.5,2.73,1,23.26007326
a,Pointbar,ST,100,0,70.5,2.71,1,26.01476015
a,Pointbar,ST,100,0,72.5,2.7,1,26.85185185
a,Pointbar,ST,100,0,69.5,2.69,1,25.83643123
a,Pointbar,ST,100,0,69.5,2.68,1,25.93283582
a,Pointbar,ST,100,0,28,2.64,0,10.60606061
a,Pointbar,ST,100,0,46,2.6,0,17.69230769
a,Pointbar,ST,100,0,32,2.57,0,12.45136187
a,Pointbar,ST,100,0,66,2.56,1,25.78125
a,Pointbar,ST,100,0,38,2.42,0,15.70247934
a,Pointbar,ST,100,0,13.5,2.39,0,5.648535565
a,Pointbar,ST,100,0,30.5,2.28,0,13.37719298
a,Pointbar,ST,100,0,7.5,2.25,0,3.333333333
a,Pointbar,ST,100,0,48.5,2.23,0,21.74887892
a,Pointbar,ST,100,0,22,2.16,0,10.18518519
a,Pointbar,ST,100,0,30,2.16,0,13.88888889
a,Pointbar,ST,100,0,24.5,2.05,0,11.95121951
a,Pointbar,ST,100,0,10,1.79,0,5.586592179
a,Pointbar,ST,100,0,13,1.31,0,9.923664122
a,Pointbar,ST,100,5,56.5,3.18,1,17.7672956
a,Pointbar,ST,100,5,73.5,3.02,1,24.33774834
a,Pointbar,ST,100,5,78.5,2.87,1,27.35191638
a,Pointbar,ST,100,5,55,2.69,1,20.44609665
a,Pointbar,ST,100,5,47.5,2.66,1,17.85714286
a,Pointbar,ST,100,5,54,2.58,0,20.93023256
a,Pointbar,ST,100,5,60,2.53,1,23.71541502
a,Pointbar,ST,100,5,58,2.48,1,23.38709677
a,Pointbar,ST,100,5,51.5,2.36,1,21.8220339
a,Pointbar,ST,100,5,36.5,2.34,0,15.5982906
a,Pointbar,ST,100,5,44,2.29,0,19.2139738
a,Pointbar,ST,100,5,50.5,2.26,1,22.34513274
a,Pointbar,ST,100,5,56.5,2.25,1,25.11111111
a,Pointbar,ST,100,5,68.5,2.23,1,30.71748879
a,Pointbar,ST,100,5,43,2.16,0,19.90740741
a,Pointbar,ST,100,5,53,2.14,1,24.76635514
a,Pointbar,ST,100,5,44,2.13,0,20.657277
a,Pointbar,ST,100,5,32,2.11,0,15.16587678
a,Pointbar,ST,100,5,11.5,2.08,0,5.528846154
a,Pointbar,ST,100,5,37.5,2.02,0,18.56435644
a,Pointbar,ST,100,5,56.5,2,1,28.25
a,Pointbar,ST,100,5,34,2,0,17
a,Pointbar,ST,100,5,62,1.97,1,31.47208122
a,Pointbar,ST,100,5,30,1.95,0,15.38461538
a,Pointbar,ST,100,5,18.5,1.94,0,9.536082474
a,Pointbar,ST,100,5,43.5,1.92,1,22.65625
a,Pointbar,ST,100,5,32,1.92,1,16.66666667
a,Pointbar,ST,100,5,22,1.86,0,11.82795699
a,Pointbar,ST,100,5,42.5,1.83,0,23.22404372
a,Pointbar,ST,100,5,45,1.78,1,25.28089888
a,Pointbar,ST,100,5,35.5,1.78,0,19.94382022
a,Pointbar,ST,100,5,37.5,1.76,1,21.30681818
a,Pointbar,ST,100,5,30,1.72,0,17.44186047
a,Pointbar,ST,100,5,23,1.71,1,13.4502924
a,Pointbar,ST,100,5,23,1.7,0,13.52941176
a,Pointbar,ST,100,5,39.5,1.62,0,24.38271605
a,Pointbar,ST,100,5,41.5,1.6,0,25.9375
a,Pointbar,ST,100,5,26.5,1.53,1,17.32026144
a,Pointbar,ST,100,5,49.5,1.49,1,33.22147651
a,Pointbar,ST,100,5,20,1.4,0,14.28571429
a,Pointbar,ST,100,10,47.5,3.52,1,13.49431818
a,Pointbar,ST,100,10,40,3.26,0,12.26993865
a,Pointbar,ST,100,10,50,3.25,1,15.38461538
a,Pointbar,ST,100,10,66,3.12,1,21.15384615
a,Pointbar,ST,100,10,61,3.08,1,19.80519481
a,Pointbar,ST,100,10,28.5,3,0,9.5
a,Pointbar,ST,100,10,35.5,2.36,1,15.04237288
a,Pointbar,ST,100,10,35.5,2.35,0,15.10638298
a,Pointbar,ST,100,10,29.5,2.26,0,13.05309735
a,Pointbar,ST,100,10,28,2.13,0,13.14553991
a,Pointbar,ST,100,10,52,2.13,1,24.41314554
a,Pointbar,ST,100,10,26,2.07,0,12.56038647
a,Pointbar,ST,100,10,32,2.03,0,15.7635468
a,Pointbar,ST,100,10,38,1.96,0,19.3877551
a,Pointbar,ST,100,10,31.5,1.92,0,16.40625
a,Pointbar,ST,100,10,34,1.89,0,17.98941799
a,Pointbar,ST,100,10,12,1.87,0,6.417112299
a,Pointbar,ST,100,10,26.5,1.81,0,14.64088398
a,Pointbar,ST,100,10,26.5,1.69,0,15.68047337
a,Pointbar,ST,100,10,7.5,1.66,0,4.518072289
a,Pointbar,ST,100,10,27,1.65,0,16.36363636
a,Pointbar,ST,100,10,38.5,1.59,1,24.21383648
a,Pointbar,ST,100,10,15.5,1.59,0,9.748427673
a,Pointbar,ST,100,10,19,1.54,0,12.33766234
a,Pointbar,ST,100,10,12.5,1.45,0,8.620689655
a,Pointbar,ST,100,10,14.5,1.41,0,10.28368794
a,Pointbar,ST,100,10,26.5,1.37,0,19.34306569
a,Pointbar,ST,100,10,7.5,1.33,0,5.639097744
a,Pointbar,ST,100,10,14.5,1.27,0,11.41732283
a,Pointbar,ST,100,10,25,1.17,0,21.36752137
a,Pointbar,ST,100,15,50,2.84,1,17.6056338
a,Pointbar,ST,100,15,54.5,2.83,1,19.25795053
a,Pointbar,ST,100,15,63.5,2.82,1,22.5177305
a,Pointbar,ST,100,15,62.5,2.78,1,22.48201439
a,Pointbar,ST,100,15,57.5,2.77,1,20.75812274
a,Pointbar,ST,100,15,63,2.67,1,23.59550562
a,Pointbar,ST,100,15,53.5,2.63,1,20.34220532
a,Pointbar,ST,100,15,69.5,2.62,1,26.52671756
a,Pointbar,ST,100,15,64,2.41,1,26.5560166
a,Pointbar,ST,100,15,66.5,2.38,1,27.94117647
a,Pointbar,ST,100,15,30.5,2.36,0,12.92372881
a,Pointbar,ST,100,15,59.5,2.29,1,25.98253275
a,Pointbar,ST,100,15,33,2.28,0,14.47368421
a,Pointbar,ST,100,15,54.5,2.28,1,23.90350877
a,Pointbar,ST,100,15,58.5,2.27,1,25.77092511
a,Pointbar,ST,100,15,42,2.14,0,19.62616822
a,Pointbar,ST,100,15,57,2.11,0,27.01421801
a,Pointbar,ST,100,15,57.5,1.93,1,29.79274611
a,Pointbar,ST,100,15,63.5,1.91,1,33.2460733
a,Pointbar,ST,100,15,52,1.85,1,28.10810811
a,Pointbar,ST,100,15,38,1.84,0,20.65217391
a,Pointbar,ST,100,15,26.5,1.81,0,14.64088398
a,Pointbar,ST,100,15,25.5,1.78,0,14.3258427
a,Pointbar,ST,100,15,24.5,1.74,0,14.08045977
a,Pointbar,ST,100,15,44,1.68,0,26.19047619
a,Pointbar,ST,100,15,38.5,1.65,0,23.33333333
a,Pointbar,ST,100,15,42.5,1.63,0,26.07361963
a,Pointbar,ST,100,15,47,1.58,1,29.74683544
a,Pointbar,ST,100,15,44.5,1.58,1,28.16455696
a,Pointbar,ST,100,15,18.5,1.56,0,11.85897436
a,Pointbar,ST,100,15,41,1.55,0,26.4516129
a,Pointbar,ST,100,15,9.5,1.54,0,6.168831169
a,Pointbar,ST,100,15,20,1.51,0,13.24503311
a,Pointbar,ST,100,15,11,1.41,0,7.80141844
a,Pointbar,ST,100,15,27,1.38,0,19.56521739
a,Pointbar,ST,100,20,88,3.65,1,24.10958904
a,Pointbar,ST,100,20,75,3.3,1,22.72727273
a,Pointbar,ST,100,20,68.5,3.01,1,22.75747508
a,Pointbar,ST,100,20,50,2.93,0,17.06484642
a,Pointbar,ST,100,20,74,2.86,1,25.87412587
a,Pointbar,ST,100,20,64.5,2.85,1,22.63157895
a,Pointbar,ST,100,20,50.5,2.85,0,17.71929825
a,Pointbar,ST,100,20,57,2.84,1,20.07042254
a,Pointbar,ST,100,20,67,2.77,1,24.18772563
a,Pointbar,ST,100,20,64.5,2.72,1,23.71323529
a,Pointbar,ST,100,20,65.5,2.54,1,25.78740157
a,Pointbar,ST,100,20,61,2.53,1,24.11067194
a,Pointbar,ST,100,20,62,2.5,1,24.8
a,Pointbar,ST,100,20,49.5,2.47,1,20.04048583
a,Pointbar,ST,100,20,66,2.46,1,26.82926829
a,Pointbar,ST,100,20,63,2.45,1,25.71428571
a,Pointbar,ST,100,20,57.5,2.42,1,23.76033058
a,Pointbar,ST,100,20,42.5,2.34,1,18.16239316
a,Pointbar,ST,100,20,34.5,2.3,0,15
a,Pointbar,ST,100,20,61,2.29,1,26.63755459
a,Pointbar,ST,100,20,40.5,2.26,0,17.92035398
a,Pointbar,ST,100,20,55,2.12,1,25.94339623
a,Pointbar,ST,100,20,51,2.06,0,24.75728155
a,Pointbar,ST,100,20,53,2.01,0,26.3681592
a,Pointbar,ST,100,20,48,1.99,0,24.12060302
a,Pointbar,ST,100,20,36,1.88,1,19.14893617
a,Pointbar,ST,100,20,57,1.79,0,31.84357542
a,Pointbar,ST,100,20,61.5,1.75,1,35.14285714
a,Pointbar,ST,100,20,25.5,1.68,0,15.17857143
a,Pointbar,ST,100,20,49.5,1.67,0,29.64071856
a,Pointbar,ST,100,20,48,1.6,0,30
a,Pointbar,ST,100,20,32.5,1.53,0,21.24183007
a,Pointbar,ST,100,20,15,1.52,1,9.868421053
a,Pointbar,ST,100,20,13.5,1.47,0,9.183673469
a,Pointbar,ST,100,20,15,1.14,0,13.15789474
a,Pointbar,ST,100,25,62.5,2.72,1,22.97794118
a,Pointbar,ST,100,25,60,2.56,1,23.4375
a,Pointbar,ST,100,25,64.5,2.55,1,25.29411765
a,Pointbar,ST,100,25,59,2.51,1,23.5059761
a,Pointbar,ST,100,25,50,2.49,0,20.08032129
a,Pointbar,ST,100,25,73,2.45,1,29.79591837
a,Pointbar,ST,100,25,57,2.41,0,23.65145228
a,Pointbar,ST,100,25,39.5,2.4,0,16.45833333
a,Pointbar,ST,100,25,57,2.34,1,24.35897436
a,Pointbar,ST,100,25,62.5,2.31,1,27.05627706
a,Pointbar,ST,100,25,54,2.31,1,23.37662338
a,Pointbar,ST,100,25,42.5,2.28,0,18.64035088
a,Pointbar,ST,100,25,57.5,2.28,1,25.21929825
a,Pointbar,ST,100,25,37,2.22,1,16.66666667
a,Pointbar,ST,100,25,65,2.15,1,30.23255814
a,Pointbar,ST,100,25,68.5,2.12,1,32.31132075
a,Pointbar,ST,100,25,46.5,2.12,0,21.93396226
a,Pointbar,ST,100,25,53,2.11,1,25.11848341
a,Pointbar,ST,100,25,44.5,2.11,0,21.09004739
a,Pointbar,ST,100,25,53,1.98,1,26.76767677
a,Pointbar,ST,100,25,52.5,1.97,1,26.64974619
a,Pointbar,ST,100,25,40,1.88,0,21.27659574
a,Pointbar,ST,100,25,56.5,1.87,1,30.21390374
a,Pointbar,ST,100,25,41,1.8,0,22.77777778
a,Pointbar,ST,100,25,32.5,1.78,0,18.25842697
a,Pointbar,ST,100,25,36,1.69,0,21.30177515
a,Pointbar,ST,100,25,19,1.64,0,11.58536585
a,Pointbar,ST,100,25,21,1.56,0,13.46153846
a,Pointbar,ST,100,25,51,1.55,1,32.90322581
a,Pointbar,ST,100,25,33.5,1.53,0,21.89542484
a,Pointbar,ST,100,25,33.5,1.49,0,22.48322148
a,Pointbar,ST,100,25,26.5,1.4,0,18.92857143
a,Pointbar,ST,100,25,14.5,1.34,0,10.82089552
a,Pointbar,ST,100,25,19.5,1.29,1,15.11627907
a,Pointbar,ST,100,25,23,1.27,0,18.11023622
a,Pointbar,CS,100,30,37,3.43,0,10.78717201
a,Pointbar,CS,100,30,23.5,3.13,0,7.50798722
a,Pointbar,CS,100,30,63.5,3.06,0,20.75163399
a,Pointbar,CS,100,30,77,2.77,0,27.79783394
a,Pointbar,CS,100,30,67,2.68,0,25
a,Pointbar,CS,100,30,34,2.59,0,13.12741313
a,Pointbar,CS,100,30,40.5,2.5,0,16.2
a,Pointbar,CS,100,30,24,2.39,0,10.041841
a,Pointbar,CS,100,30,65.5,2.33,0,28.11158798
a,Pointbar,CS,100,30,55,2.25,0,24.44444444
a,Pointbar,ST,100,30,44,2.6,1,16.92307692
a,Pointbar,ST,100,30,57,2.56,1,22.265625
a,Pointbar,ST,100,30,47.5,2.48,1,19.15322581
a,Pointbar,ST,100,30,33.5,2.39,0,14.0167364
a,Pointbar,ST,100,30,40.5,2.29,0,17.68558952
a,Pointbar,ST,100,30,37,2.26,1,16.37168142
a,Pointbar,ST,100,30,37.5,2.19,0,17.12328767
a,Pointbar,ST,100,30,30.5,2.12,0,14.38679245
a,Pointbar,ST,100,30,45,2.12,1,21.22641509
a,Pointbar,ST,100,30,55.5,2.11,0,26.30331754
a,Pointbar,ST,100,30,32,2.09,0,15.31100478
a,Pointbar,ST,100,30,52,1.97,0,26.39593909
a,Pointbar,ST,100,30,55.5,1.91,1,29.05759162
a,Pointbar,ST,100,30,34.5,1.84,0,18.75
a,Pointbar,ST,100,30,40.5,1.83,0,22.13114754
a,Pointbar,ST,100,30,41.5,1.79,1,23.18435754
a,Pointbar,ST,100,30,25.5,1.75,1,14.57142857
a,Pointbar,ST,100,30,32.5,1.75,0,18.57142857
a,Pointbar,ST,100,30,44,1.73,0,25.43352601
a,Pointbar,ST,100,30,27.5,1.71,0,16.08187135
a,Pointbar,ST,100,30,34.5,1.69,0,20.41420118
a,Pointbar,ST,100,30,41,1.67,0,24.5508982
a,Pointbar,ST,100,30,18,1.64,1,10.97560976
a,Pointbar,ST,100,30,23.5,1.63,1,14.41717791
a,Pointbar,ST,100,30,32,1.61,0,19.8757764
a,Pointbar,ST,100,30,31,1.59,0,19.49685535
a,Pointbar,ST,100,30,17.5,1.57,0,11.14649682
a,Pointbar,ST,100,30,19.5,1.48,0,13.17567568
a,Pointbar,ST,100,30,16,1.43,0,11.18881119
a,Pointbar,ST,100,30,8.5,1.21,0,7.024793388
a,Pointbar,ST,100,30,48.5,1.17,1,41.45299145
a,Pointbar,ST,100,30,9.5,1.14,0,8.333333333
a,Pointbar,ST,100,30,18.5,1.12,0,16.51785714
a,Pointbar,ST,100,30,23.5,1.1,1,21.36363636
a,Pointbar,ST,100,30,9.5,1.08,0,8.796296296
a,Pointbar,ST,150,0,54.5,3.85,0,14.15584416
a,Pointbar,ST,150,0,55,3.45,0,15.94202899
a,Pointbar,ST,150,0,63.5,3.31,0,19.18429003
a,Pointbar,ST,150,0,29.5,3.1,0,9.516129032
a,Pointbar,ST,150,0,44,2.96,0,14.86486486
a,Pointbar,ST,150,0,44.5,2.95,0,15.08474576
a,Pointbar,ST,150,0,63.5,2.87,1,22.12543554
a,Pointbar,ST,150,0,64,2.85,1,22.45614035
a,Pointbar,ST,150,0,63,2.8,0,22.5
a,Pointbar,ST,150,0,33.5,2.75,0,12.18181818
a,Pointbar,ST,150,0,57.5,2.75,0,20.90909091
a,Pointbar,ST,150,0,39,2.68,0,14.55223881
a,Pointbar,ST,150,0,27,2.54,0,10.62992126
a,Pointbar,ST,150,0,55,2.54,1,21.65354331
a,Pointbar,ST,150,0,31,2.51,0,12.35059761
a,Pointbar,ST,150,0,47.5,2.47,0,19.23076923
a,Pointbar,ST,150,0,22,2.46,0,8.943089431
a,Pointbar,ST,150,0,12,2.43,0,4.938271605
a,Pointbar,ST,150,0,41,2.32,1,17.67241379
a,Pointbar,ST,150,0,30,2.31,0,12.98701299
a,Pointbar,ST,150,0,47.5,2.3,0,20.65217391
a,Pointbar,ST,150,0,37.5,2.21,1,16.96832579
a,Pointbar,ST,150,0,48.5,2.19,0,22.14611872
a,Pointbar,ST,150,0,42,2.13,1,19.71830986
a,Pointbar,ST,150,0,16,2.07,1,7.729468599
a,Pointbar,ST,150,0,18,2.04,0,8.823529412
a,Pointbar,ST,150,0,17,1.92,0,8.854166667
a,Pointbar,ST,150,0,13.5,1.88,1,7.180851064
a,Pointbar,ST,150,0,8.5,1.85,0,4.594594595
a,Pointbar,ST,150,0,41,1.83,0,22.40437158
a,Pointbar,ST,150,5,91,5.08,1,17.91338583
a,Pointbar,ST,150,5,94,4.18,1,22.48803828
a,Pointbar,ST,150,5,28,3.69,0,7.588075881
a,Pointbar,ST,150,5,75.5,3.57,1,21.14845938
a,Pointbar,ST,150,5,35,3.35,0,10.44776119
a,Pointbar,ST,150,5,40.5,3.35,0,12.08955224
a,Pointbar,ST,150,5,63,3.2,1,19.6875
a,Pointbar,ST,150,5,44,3.08,0,14.28571429
a,Pointbar,ST,150,5,46,3.04,0,15.13157895
a,Pointbar,ST,150,5,45.5,3,1,15.16666667
a,Pointbar,ST,150,5,35,3,0,11.66666667
a,Pointbar,ST,150,5,24.5,2.95,0,8.305084746
a,Pointbar,ST,150,5,60,2.94,1,20.40816327
a,Pointbar,ST,150,5,54,2.87,1,18.81533101
a,Pointbar,ST,150,5,9.5,2.7,0,3.518518519
a,Pointbar,ST,150,5,44.5,2.68,1,16.60447761
a,Pointbar,ST,150,5,30.5,2.66,0,11.46616541
a,Pointbar,ST,150,5,58.5,2.6,0,22.5
a,Pointbar,ST,150,5,26,2.6,0,10
a,Pointbar,ST,150,5,9.5,2.58,0,3.682170543
a,Pointbar,ST,150,5,20.5,2.58,0,7.945736434
a,Pointbar,ST,150,5,26,2.54,0,10.23622047
a,Pointbar,ST,150,5,35,2.53,1,13.83399209
a,Pointbar,ST,150,5,51,2.48,0,20.56451613
a,Pointbar,ST,150,5,28,2.32,1,12.06896552
a,Pointbar,ST,150,5,36,2.19,0,16.43835616
a,Pointbar,ST,150,5,23,1.95,0,11.79487179
a,Pointbar,ST,150,5,35,1.94,0,18.04123711
a,Pointbar,ST,150,5,38.5,1.83,0,21.03825137
a,Pointbar,ST,150,5,7.5,1.58,0,4.746835443
a,Pointbar,ST,150,10,38.5,3.38,1,11.39053254
a,Pointbar,ST,150,10,41,3.26,0,12.57668712
a,Pointbar,ST,150,10,47,2.68,1,17.53731343
a,Pointbar,ST,150,10,76,2.64,0,28.78787879
a,Pointbar,ST,150,10,31,2.59,0,11.96911197
a,Pointbar,ST,150,10,46.5,2.57,1,18.09338521
a,Pointbar,ST,150,10,28.5,2.42,1,11.7768595
a,Pointbar,ST,150,10,17,2.4,0,7.083333333
a,Pointbar,ST,150,10,28,2.39,0,11.71548117
a,Pointbar,ST,150,10,26,2.33,0,11.15879828
a,Pointbar,ST,150,10,41.5,2.3,1,18.04347826
a,Pointbar,ST,150,10,22,2.27,0,9.691629956
a,Pointbar,ST,150,10,31,2.26,1,13.71681416
a,Pointbar,ST,150,10,25.5,2.23,0,11.43497758
a,Pointbar,ST,150,10,42.5,2.22,1,19.14414414
a,Pointbar,ST,150,10,35.5,2.19,0,16.21004566
a,Pointbar,ST,150,10,14.5,2.19,0,6.621004566
a,Pointbar,ST,150,10,23.5,2.17,0,10.82949309
a,Pointbar,ST,150,10,37,2.12,1,17.45283019
a,Pointbar,ST,150,10,17.5,2.11,0,8.293838863
a,Pointbar,ST,150,10,31,2.05,0,15.12195122
a,Pointbar,ST,150,10,14.5,2.01,0,7.213930348
a,Pointbar,ST,150,10,14.5,2.01,0,7.213930348
a,Pointbar,ST,150,10,37,1.99,0,18.59296482
a,Pointbar,ST,150,10,32,1.94,0,16.49484536
a,Pointbar,ST,150,10,46,1.89,1,24.33862434
a,Pointbar,ST,150,10,17,1.81,0,9.392265193
a,Pointbar,ST,150,10,7.5,1.5,0,5
a,Pointbar,ST,150,10,27,1.41,0,19.14893617
a,Pointbar,ST,150,10,8.5,1.41,0,6.028368794
a,Pointbar,CD,150,15,80,9.49,0,8.429926238
a,Pointbar,CD,150,15,62.5,8.33,0,7.5030012
a,Pointbar,CD,150,15,69.5,8.13,0,8.548585486
a,Pointbar,CD,150,15,67.5,7.43,0,9.084791386
a,Pointbar,CD,150,15,62,7.09,0,8.74471086
a,Pointbar,CD,150,15,56,6.56,0,8.536585366
a,Pointbar,CD,150,15,55,6.5,0,8.461538462
a,Pointbar,CD,150,15,74.5,6.41,0,11.6224649
a,Pointbar,CD,150,15,49,5.8,0,8.448275862
a,Pointbar,CD,150,15,40,5.73,0,6.980802792
a,Pointbar,CD,150,15,60,5.65,0,10.61946903
a,Pointbar,CD,150,15,41,4.91,0,8.350305499
a,Pointbar,CD,150,15,49.5,4.72,0,10.48728814
a,Pointbar,CD,150,15,28,4.57,0,6.126914661
a,Pointbar,CD,150,15,31,3.91,0,7.928388747
a,Pointbar,CD,150,15,40.5,3.55,0,11.4084507
a,Pointbar,CD,150,15,27.5,3.34,0,8.233532934
a,Pointbar,CD,150,15,18,3.2,0,5.625
a,Pointbar,CD,150,15,16.5,2.96,0,5.574324324
a,Pointbar,CD,150,15,17,2.76,0,6.15942029
a,Pointbar,CD,150,15,9,2.1,0,4.285714286
a,Pointbar,ST,150,15,24.5,2.53,0,9.683794466
a,Pointbar,ST,150,15,44.5,2.09,0,21.29186603
a,Pointbar,ST,150,15,23.5,2.08,0,11.29807692
a,Pointbar,ST,150,15,31,1.99,0,15.57788945
a,Pointbar,ST,150,15,41,1.97,0,20.81218274
a,Pointbar,ST,150,15,44,1.72,0,25.58139535
a,Pointbar,ST,150,15,11.5,1.7,0,6.764705882
a,Pointbar,ST,150,15,13,1.48,0,8.783783784
a,Pointbar,ST,150,15,24.5,1.05,0,23.33333333
a,Pointbar,CD,150,25,89.5,7.68,0,11.65364583
a,Pointbar,CD,150,25,67.5,7.64,0,8.835078534
a,Pointbar,CD,150,25,61,7.08,0,8.615819209
a,Pointbar,CD,150,25,86,6.98,0,12.32091691
a,Pointbar,CD,150,25,81,6.9,0,11.73913043
a,Pointbar,CD,150,25,75,6.62,0,11.32930514
a,Pointbar,CD,150,25,65.5,6.48,0,10.10802469
a,Pointbar,CD,150,25,62.5,6.32,0,9.889240506
a,Pointbar,CD,150,25,55.5,6.13,0,9.053833605
a,Pointbar,CD,150,25,68.6,6.09,0,11.26436782
a,Pointbar,CD,150,25,69,5.82,0,11.8556701
a,Pointbar,CD,150,25,77,5.79,0,13.29879102
a,Pointbar,CD,150,25,70,5.77,0,12.13171577
a,Pointbar,CD,150,25,67,5.49,0,12.20400729
a,Pointbar,CD,150,25,74,5.43,0,13.62799263
a,Pointbar,CD,150,25,55.5,5.43,0,10.22099448
a,Pointbar,CD,150,25,61,4.8,0,12.70833333
a,Pointbar,CD,150,25,40,4.67,0,8.565310493
a,Pointbar,CD,150,25,52,4.39,0,11.84510251
a,Pointbar,CD,150,25,49,4.19,0,11.69451074
a,Pointbar,CD,150,25,50.5,4.14,0,12.19806763
a,Pointbar,CD,150,25,45,3.91,0,11.50895141
a,Pointbar,CD,150,25,45.5,3.63,0,12.53443526
a,Pointbar,CD,150,25,38,3.46,0,10.98265896
a,Pointbar,CD,150,25,27,3.23,0,8.359133127
a,Pointbar,CS,150,25,72,4.26,0,16.90140845
a,Pointbar,CS,150,25,55.5,3.75,0,14.8
a,Pointbar,CS,150,25,36.5,2.73,0,13.36996337
a,Pointbar,CS,150,25,8,2.42,0,3.305785124
a,Pointbar,CD,150,30,82,7.88,0,10.40609137
a,Pointbar,CD,150,30,82.5,7.11,0,11.60337553
a,Pointbar,CD,150,30,83.5,7.01,0,11.91155492
a,Pointbar,CD,150,30,89,6.89,0,12.91727141
a,Pointbar,CD,150,30,93,6.26,0,14.85623003
a,Pointbar,CD,150,30,72.5,5.91,0,12.26734349
a,Pointbar,CD,150,30,72,5.88,0,12.24489796
a,Pointbar,CD,150,30,78,5.76,0,13.54166667
a,Pointbar,CD,150,30,65,5.48,0,11.86131387
a,Pointbar,CD,150,30,64,4.61,0,13.88286334
a,Pointbar,CS,150,30,80,3.92,0,20.40816327
a,Pointbar,CS,150,30,86.5,3.74,0,23.12834225
a,Pointbar,CS,150,30,103,3.5,0,29.42857143
a,Pointbar,CS,150,30,63,3.33,0,18.91891892
a,Pointbar,CS,150,30,61.5,3.01,0,20.43189369
a,Pointbar,CS,150,30,27.5,2.78,0,9.892086331
a,Pointbar,CS,150,30,26,2.75,0,9.454545455
a,Pointbar,CS,150,30,79.5,2.69,0,29.55390335
a,Pointbar,CS,150,30,44,2.53,0,17.39130435
a,Pointbar,CS,150,30,93,2.49,0,37.34939759
a,Pointbar,CS,150,30,29.5,2.42,0,12.19008264
a,Pointbar,CS,150,30,68.5,2.36,0,29.02542373
a,Pointbar,CS,150,30,67,2.35,0,28.5106383
a,Pointbar,CS,150,30,35,2.33,0,15.02145923
a,Pointbar,CS,150,30,59.5,2.28,0,26.09649123
a,Pointbar,CS,150,30,63,2.27,0,27.75330396
a,Pointbar,CS,150,30,34,2.26,0,15.04424779
a,Pointbar,CS,150,30,52,2.2,0,23.63636364
a,Pointbar,CS,150,30,49.5,2.19,0,22.60273973
a,Pointbar,CS,150,30,60,2.17,0,27.64976959
a,Pointbar,CS,150,30,55.5,2.16,0,25.69444444
a,Pointbar,CS,150,30,47,2.15,0,21.86046512
a,Pointbar,CS,150,30,53.5,2.08,0,25.72115385
a,Pointbar,CS,150,30,6.5,2,0,3.25
a,Pointbar,CS,150,30,34.5,1.98,0,17.42424242
a,Pointbar,CS,150,30,56,1.88,0,29.78723404
a,Pointbar,CS,150,30,53,1.73,0,30.63583815
a,Pointbar,CS,150,30,62.5,1.67,0,37.4251497
a,Pointbar,CS,150,30,47,1.66,0,28.31325301
a,Pointbar,CS,150,30,11,1.57,0,7.006369427
a,Pointbar,CS,200,0,64,3.78,0,16.93121693
a,Pointbar,CS,200,0,16,3.74,0,4.278074866
a,Pointbar,CS,200,0,36,3.19,0,11.28526646
a,Pointbar,CS,200,0,60,3.16,0,18.98734177
a,Pointbar,CS,200,0,54,3.02,0,17.8807947
a,Pointbar,CS,200,0,58,2.97,0,19.52861953
a,Pointbar,CS,200,0,28.5,2.94,0,9.693877551
a,Pointbar,CS,200,0,58,2.81,0,20.6405694
a,Pointbar,CS,200,0,36,2.65,0,13.58490566
a,Pointbar,CS,200,0,16,2.58,0,6.201550388
a,Pointbar,CS,200,0,48,2.47,0,19.43319838
a,Pointbar,CS,200,0,41,2.46,0,16.66666667
a,Pointbar,CS,200,0,15,2.45,0,6.12244898
a,Pointbar,CS,200,0,20,2.41,0,8.298755187
a,Pointbar,CS,200,0,56,2.4,0,23.33333333
a,Pointbar,CS,200,0,24,2.4,0,10
a,Pointbar,CS,200,0,31,2.36,0,13.13559322
a,Pointbar,CS,200,0,33,2.36,0,13.98305085
a,Pointbar,CS,200,0,41,2.36,0,17.37288136
a,Pointbar,CS,200,0,33,2.32,0,14.22413793
a,Pointbar,CS,200,0,36,2.3,0,15.65217391
a,Pointbar,CS,200,0,28,2.23,0,12.55605381
a,Pointbar,CS,200,0,35.5,2.15,0,16.51162791
